txn_id,account_id,txn_ts,txn_type,amount,currency,counterparty_acct,channel,created_at,source_system
TXN00082450,ACC0005993,2026-01-18T08:37:17+08:00,withdrawal,2749.14,EUR,EXT-78365,mobile,2026-01-18 08:37:25,MOBILE_GATEWAY
TXN00103705,ACC0001299,2026-05-16 05:39:01,transfer_in,5662.33,EUR,EXT-13391,online,2026-05-16 05:39:04,BRANCH_POS
TXN00145436,ACC0007686,2026-06-28 22:33:59,withdrawal,272167.96,RUB,EXT-99119,wire,2026-06-28 22:34:00,WIRE_SWIFT_GW
TXN00056651,ACC0006713,2026-06-23T23:43:38-05:00,withdrawal,5668.06,EUR,EXT-18587,branch,2026-06-23 23:43:55,BRANCH_POS
TXN00164257,ACC0004978,2026-05-04T19:47:54-05:00,wire_out,1780.98,GBP,EXT-49314,mobile,2026-05-04 19:48:05,MOBILE_GATEWAY
TXN00153137,ACC0000776,2026-02-18 05:03:59,wire_out,202361.88,INR,EXT-73344,atm,2026-02-18 05:04:10,CORE_BANKING_V2
TXN00153228,ACC0008894,2026-01-14 16:48:29,withdrawal,1948.01,AED,EXT-54616,online,2026-01-14 16:48:55,BRANCH_POS
TXN00037350,ACC0009344,2026-03-04 01:05:25,deposit,50126.13,RUB,,online,2026-03-04 01:05:33,BRANCH_POS
TXN00029958,ACC0009900,2026-01-20T20:39:12+00:00,deposit,7142.69,SGD,EXT-48418,online,2026-01-20 20:39:38,BRANCH_POS
TXN00087371,ACC0003561,2026-06-02T14:31:15+01:00,wire_in,404273.81,INR,EXT-99356,mobile,2026-06-02 14:31:16,CORE_BANKING_V2
TXN00060345,ACC0003871,2026-01-20 20:35:08,wire_in,7038.76,CAD,EXT-57943,atm,2026-01-20 20:35:10,BRANCH_POS
TXN00121386,ACC0002103,2026-02-13 17:22:15,transfer_out,983.44,EUR,EXT-82355,mobile,2026-02-13 17:22:44,CORE_BANKING_V2
TXN00026773,ACC0006480,2026-04-08 18:55:13,transfer_in,5761.49,EUR,EXT-37169,mobile,2026-04-08 18:55:39,CORE_BANKING_V2
TXN00060339,ACC0009866,2026-05-29 08:35:29,withdrawal,18656.24,AED,EXT-36318,branch,2026-05-29 08:35:54,BRANCH_POS
TXN00108316,ACC0001148,2026-04-28T00:51:45+05:30,withdrawal,218.09,CAD,EXT-70419,branch,2026-04-28 00:51:58,CORE_BANKING_V2
TXN00167547,ACC0001025,2026-03-08 14:58:36,transfer_in,2273.64,EUR,,mobile,2026-03-08 14:58:55,CORE_BANKING_V2
TXN00129680,ACC0004371,2026-02-15 08:48:36,transfer_in,244667.81,RUB,,wire,2026-02-15 08:48:38,MOBILE_GATEWAY
TXN00036441,ACC0006350,2026-01-20 02:43:06,wire_out,36465.33,CNY,EXT-38232,online,2026-01-20 02:43:18,WIRE_SWIFT_GW
TXN00048707,ACC0004072,2026-05-28 23:06:38,wire_out,37939.9,CNY,EXT-99709,,2026-05-28 23:07:00,MOBILE_GATEWAY
TXN00034980,ACC0001099,2026-03-03 16:03:08,deposit,424757.54,NGN,EXT-13409,online,2026-03-03 16:03:14,WIRE_SWIFT_GW
TXN00147874,ACC0009130,2026-04-19 08:49:40,withdrawal,25531.23,CNY,EXT-76606,branch,2026-04-19 08:49:52,WIRE_SWIFT_GW
TXN00056933,ACC0009817,2026-05-01 12:38:15,withdrawal,6942.93,CAD,EXT-89101,atm,2026-05-01 12:38:24,BRANCH_POS
TXN00165515,ACC0002897,2026-03-12 21:59:22,wire_in,4605.01,USD,EXT-18962,online,2026-03-12 21:59:49,WIRE_SWIFT_GW
TXN00101994,ACC0006191,2026-03-14 01:51:54,deposit,580.25,AUD,EXT-48117,mobile,2026-03-14 01:52:05,CORE_BANKING_V2
TXN00093023,ACC0005471,2026-02-11 18:45:00,wire_out,309624.04,NGN,EXT-92246,branch,2026-02-11 18:45:23,MOBILE_GATEWAY
TXN00078871,ACC0000660,2026-06-30T16:58:51+08:00,transfer_out,6285.28,SGD,,atm,2026-06-30 16:58:53,CORE_BANKING_V2
TXN00058724,ACC0001849,2026-03-22 15:25:02,wire_out,2678516.28,NGN,EXT-72269,wire,2026-03-22 15:25:12,BRANCH_POS
TXN00136942,ACC0003119,2026-05-30 05:25:25,transfer_in,983.44,EUR,,online,2026-05-30 05:25:53,MOBILE_GATEWAY
TXN00148303,ACC0003975,2026-05-19 00:41:41,withdrawal,5669.65,SGD,EXT-20362,online,2026-05-19 00:41:48,MOBILE_GATEWAY
TXN00133523,ACC0006939,2026-01-04 12:54:05,transfer_in,26705.8,CNY,EXT-34203,atm,2026-01-04 12:54:12,WIRE_SWIFT_GW
TXN00158892,ACC0001103,2026-06-10 05:46:03,transfer_in,1671667.2,NGN,EXT-21762,mobile,2026-06-10 05:46:33,BRANCH_POS
TXN00053735,ACC0004005,2026-02-19 07:57:21,wire_out,83996.25,INR,EXT-84079,online,2026-02-19 07:57:26,CORE_BANKING_V2
TXN00059993,ACC0003282,2026-05-20 18:53:45,transfer_in,19103.1,AED,EXT-12597,branch,2026-05-20 18:54:12,CORE_BANKING_V2
TXN00040342,ACC0006092,2026-05-02 11:56:11,wire_in,4761.26,AUD,EXT-80429,atm,2026-05-02 11:56:29,MOBILE_GATEWAY
TXN00046826,ACC0006289,2026-03-24T07:41:47+05:30,wire_out,6208.06,CAD,EXT-92046,atm,2026-03-24 07:42:09,WIRE_SWIFT_GW
TXN00060305,ACC0007697,2026-06-09 13:07:34,wire_in,2032.84,SGD,EXT-16827,online,2026-06-09 13:07:56,WIRE_SWIFT_GW
TXN00061114,ACC0001036,2026-01-17 02:14:14,withdrawal,37988.64,CNY,EXT-61419,atm,2026-01-17 02:14:28,CORE_BANKING_V2
TXN00089047,ACC0007254,2026-05-07 02:11:28,withdrawal,5806.75,USD,EXT-89545,online,2026-05-07 02:11:47,CORE_BANKING_V2
TXN00156467,ACC0001803,2026-03-31 21:33:50,transfer_in,2867.76,CAD,EXT-19295,branch,2026-03-31 21:33:51,MOBILE_GATEWAY
TXN00063181,ACC0010975,2026-01-21 02:43:12,transfer_out,1584.03,USD,EXT-90992,online,2026-01-21 02:43:37,WIRE_SWIFT_GW
TXN00006322,ACC0003777,2026-01-05 21:13:29,wire_in,131146.81,INR,EXT-54852,wire,2026-01-05 21:13:40,WIRE_SWIFT_GW
TXN00005859,ACC0002281,2026-05-28 22:49:41,deposit,3920.73,SGD,,online,2026-05-28 22:49:57,WIRE_SWIFT_GW
TXN00071156,ACC0002589,2026-03-23 11:49:27,wire_out,4348.4,EUR,EXT-20910,atm,2026-03-23 11:49:53,WIRE_SWIFT_GW
TXN00089778,ACC0007538,2026-06-21 01:36:56,transfer_in,156386.55,RUB,EXT-19869,wire,2026-06-21 01:36:59,CORE_BANKING_V2
TXN00075935,ACC0003025,2026-03-07 20:54:54,wire_out,2103.87,SGD,EXT-92040,wire,2026-03-07 20:55:13,WIRE_SWIFT_GW
TXN00084968,ACC0005462,2026-03-25 22:46:47,deposit,34056.92,CNY,EXT-80670,wire,2026-03-25 22:47:09,MOBILE_GATEWAY
TXN00014508,ACC0006170,2026-05-04 03:04:01,deposit,44.66,EUR,EXT-94565,atm,2026-05-04 03:04:14,CORE_BANKING_V2
TXN00095164,ACC0009146,2026-04-08T06:03:22-05:00,transfer_in,4345.62,SGD,EXT-19522,branch,2026-04-08 06:03:31,BRANCH_POS
TXN00034294,ACC0008900,2026-01-04 19:25:40,wire_out,2382.85,EUR,EXT-14442,wire,2026-01-04 19:25:53,CORE_BANKING_V2
TXN00032368,ACC0003432,2026-03-29 20:23:39,wire_out,298.07,SGD,EXT-46586,atm,2026-03-29 20:24:00,CORE_BANKING_V2
TXN00063368,ACC0000388,2026-01-14 01:42:26,deposit,4088.48,GBP,EXT-44744,branch,2026-01-14 01:42:29,WIRE_SWIFT_GW
TXN00087265,ACC0007194,2026-01-05 23:01:50,transfer_in,3766.05,aed,EXT-97334,branch,2026-01-05 23:02:10,WIRE_SWIFT_GW
TXN00132639,ACC0003626,2026-02-25T11:21:26-05:00,wire_in,5232.36,USD,EXT-53287,wire,2026-02-25 11:21:38,WIRE_SWIFT_GW
TXN00009188,ACC0000148,2026-01-26 15:47:32,deposit,3624.06,usd,EXT-65569,atm,2026-01-26 15:47:35,CORE_BANKING_V2
TXN00069905,ACC0006722,2026-02-09 13:38:47,wire_in,242195.49,INR,EXT-15588,wire,2026-02-09 13:39:10,BRANCH_POS
TXN00099602,ACC0008399,2026-01-02 02:35:24,transfer_out,1077.78,EUR,,wire,2026-01-02 02:35:48,MOBILE_GATEWAY
TXN00013843,ACC0008098,2026-04-25 03:32:13,transfer_in,1727.55,AUD,EXT-85784,wire,2026-04-25 03:32:23,MOBILE_GATEWAY
TXN00167951,ACC0007190,2026-02-09 11:20:56,wire_in,1962.2,SGD,EXT-76321,mobile,2026-02-09 11:21:01,MOBILE_GATEWAY
TXN00087730,ACC0004524,2026-01-04 10:56:25,deposit,2081.72,SGD,EXT-76987,branch,2026-01-04 10:56:26,CORE_BANKING_V2
TXN00114130,ACC0007267,2026-02-22 05:20:17,wire_out,2788.75,INR,EXT-57198,wire,2026-02-22 05:20:41,BRANCH_POS
TXN00141485,ACC0006104,2026-06-26 19:12:21,transfer_out,11099.61,AED,EXT-30873,atm,2026-06-26 19:12:32,CORE_BANKING_V2
TXN00116797,ACC0002230,2026-02-04 14:43:52,wire_out,412648.13,INR,EXT-33687,mobile,2026-02-04 14:43:54,BRANCH_POS
TXN00155848,ACC0009481,2026-02-01 23:43:46,wire_in,2391.11,GBP,EXT-60610,branch,2026-02-01 23:44:02,MOBILE_GATEWAY
TXN00155728,ACC0000110,2026-03-02 16:32:02,deposit,273901.11,RUB,EXT-29746,,2026-03-02 16:32:20,CORE_BANKING_V2
TXN00013524,ACC0005461,2026-02-23 04:08:37,withdrawal,30567.08,CNY,EXT-84442,atm,2026-02-23 04:09:02,MOBILE_GATEWAY
TXN00086261,ACC0004250,2026-02-08 06:31:36,wire_out,857.97,SGD,EXT-98852,wire,2026-02-08 06:31:54,MOBILE_GATEWAY
TXN00003382,ACC0001713,2026-02-08 13:47:34,withdrawal,4696.05,CAD,EXT-62709,wire,2026-02-08 13:47:51,MOBILE_GATEWAY
TXN00037841,ACC0000181,2026-06-23 19:59:19,wire_out,4778.96,usd,EXT-59160,atm,2026-06-23 19:59:44,WIRE_SWIFT_GW
TXN00013475,ACC0010399,2026-01-01T11:29:54-08:00,transfer_in,3600.47,USD,EXT-18528,atm,2026-01-01 11:30:14,MOBILE_GATEWAY
TXN00048885,ACC0007265,2026-03-17 05:16:07,wire_out,315742.2,INR,,mobile,2026-03-17 05:16:15,BRANCH_POS
TXN00131046,ACC0002028,2026-03-11 00:08:27,withdrawal,3562.05,GBP,EXT-14354,mobile,2026-03-11 00:08:30,MOBILE_GATEWAY
TXN00059208,ACC0008248,2026-04-06 16:59:32,withdrawal,270673.07,INR,EXT-74965,branch,2026-04-06 16:59:54,CORE_BANKING_V2
TXN00154541,ACC0002883,2026-03-19T07:57:43-05:00,wire_in,428441.85,INR,EXT-21050,online,2026-03-19 07:57:49,MOBILE_GATEWAY
TXN00149646,ACC0006616,2026-05-24 02:24:24,wire_in,366026.71,RUB,EXT-76702,atm,2026-05-24 02:24:28,MOBILE_GATEWAY
TXN00160569,ACC0010593,2026-01-31 18:04:52,wire_in,24301.91,cny,EXT-86091,branch,2026-01-31 18:05:11,CORE_BANKING_V2
TXN00060153,ACC0007423,2026-05-18 11:23:00,wire_out,1079.79,AUD,EXT-60846,wire,2026-05-18 11:23:30,MOBILE_GATEWAY
TXN00138196,ACC0005710,2026-05-27 05:38:20,wire_out,474230.41,INR,EXT-92954,wire,2026-05-27 05:38:33,MOBILE_GATEWAY
TXN00077102,ACC0003109,2026-03-07 09:23:13,transfer_out,2570195.15,NGN,EXT-16504,mobile,2026-03-07 09:23:33,WIRE_SWIFT_GW
TXN00055333,ACC0007234,2026-02-10 20:35:01,transfer_out,6250.21,CAD,EXT-83472,online,2026-02-10 20:35:18,MOBILE_GATEWAY
TXN00102621,ACC0006733,2026-02-24 00:19:37,wire_in,37046.72,CNY,EXT-64666,mobile,2026-02-24 00:19:44,MOBILE_GATEWAY
TXN00160132,ACC0009841,2026-05-19 02:46:07,deposit,159.05,EUR,EXT-70775,mobile,2026-05-19 02:46:24,CORE_BANKING_V2
TXN00061633,ACC0003615,2026-06-26 04:40:44,withdrawal,387.13,CAD,EXT-92196,atm,2026-06-26 04:40:55,BRANCH_POS
TXN00153889,ACC0004521,2026-05-03 05:51:00,transfer_out,4644.82,EUR,EXT-24998,online,2026-05-03 05:51:08,MOBILE_GATEWAY
TXN00164509,ACC0009424,2026-05-17 12:49:09,transfer_out,4428.52,GBP,EXT-72837,wire,2026-05-17 12:49:18,MOBILE_GATEWAY
TXN00022461,ACC0010243,2026-06-30 05:27:13,wire_out,2828.27,GBP,,wire,2026-06-30 05:27:33,MOBILE_GATEWAY
TXN00036346,ACC0004002,2026-05-24 05:29:18,transfer_out,20640.06,AED,EXT-61675,online,2026-05-24 05:29:42,WIRE_SWIFT_GW
TXN00068094,ACC0000855,2026-01-20 03:02:36,wire_out,2381249.2,NGN,EXT-29117,branch,2026-01-20 03:02:59,MOBILE_GATEWAY
TXN00039334,ACC0003247,2026-06-27 03:31:06,deposit,6700.27,SGD,EXT-70772,wire,2026-06-27 03:31:28,BRANCH_POS
TXN00074309,ACC0008032,2026-06-20 01:41:38,withdrawal,6910.52,cad,,online,2026-06-20 01:41:56,CORE_BANKING_V2
TXN00008029,ACC0009036,2026-06-09T07:53:56+03:00,transfer_out,436198.09,NGN,,atm,2026-06-09 07:54:15,MOBILE_GATEWAY
TXN00026576,ACC0003268,2026-06-09 11:27:59,withdrawal,21472.79,CNY,,atm,2026-06-09 11:28:15,MOBILE_GATEWAY
TXN00140541,ACC0000813,2026-03-19T12:32:27+08:00,transfer_out,28891.78,CNY,,atm,2026-03-19 12:32:33,BRANCH_POS
TXN00017650,ACC0001312,2026-02-21 09:55:09,withdrawal,310824.51,RUB,,online,2026-02-21 09:55:27,BRANCH_POS
TXN00143340,ACC0003812,2026-05-31 15:13:07,transfer_in,290829.17,RUB,EXT-66970,mobile,2026-05-31 15:13:16,BRANCH_POS
TXN00098028,ACC0002543,2026-04-09 11:44:10,wire_out,17492.31,CNY,EXT-64087,wire,2026-04-09 11:44:17,BRANCH_POS
TXN00076278,ACC0000972,2026-01-18 03:23:03,wire_in,1764.47,AUD,EXT-18846,wire,2026-01-18 03:23:11,WIRE_SWIFT_GW
TXN00035422,ACC0001376,2026-06-09 11:49:30,transfer_out,5306.17,CAD,EXT-25270,online,2026-06-09 11:49:39,WIRE_SWIFT_GW
TXN00045609,ACC0006861,2026-06-15 17:10:37,transfer_out,3313.75,AUD,EXT-51126,atm,2026-06-15 17:10:43,CORE_BANKING_V2
TXN00012681,ACC0009018,2026-06-25 02:55:40,transfer_in,984.17,GBP,,wire,2026-06-25 02:55:45,BRANCH_POS
TXN00095266,ACC0003045,2026-01-27 23:13:34,wire_out,202747.42,INR,EXT-88543,mobile,2026-01-27 23:13:40,MOBILE_GATEWAY
TXN00131121,ACC0005048,2026-06-24 23:58:31,wire_out,3106.75,GBP,EXT-53703,atm,2026-06-24 23:58:40,CORE_BANKING_V2
TXN00143329,ACC0006576,2026-04-17 14:11:34,transfer_in,15723.91,CNY,EXT-42391,wire,2026-04-17 14:11:37,MOBILE_GATEWAY
TXN00127341,ACC0010125,2026-04-24 12:03:05,wire_out,1137416.74,NGN,EXT-24963,branch,2026-04-24 12:03:20,CORE_BANKING_V2
TXN00085523,ACC0000172,2026-02-20 17:42:01,transfer_out,5741.31,CNY,EXT-20252,atm,2026-02-20 17:42:09,CORE_BANKING_V2
TXN00101929,ACC0010179,2026-03-06 12:05:32,wire_out,4712.18,GBP,EXT-28596,atm,2026-03-06 12:05:36,MOBILE_GATEWAY
TXN00161313,ACC0008885,2026-04-01 01:00:35,withdrawal,7253.67,SGD,EXT-90326,online,2026-04-01 01:00:59,MOBILE_GATEWAY
TXN00067368,ACC0002247,2026-05-06 03:49:02,deposit,5570.9,AUD,,branch,2026-05-06 03:49:19,BRANCH_POS
TXN00035258,ACC0009530,2026-01-03 11:25:38,wire_out,541.08,SGD,EXT-11409,,2026-01-03 11:25:54,WIRE_SWIFT_GW
TXN00134719,ACC0002358,2026-06-12 11:05:39,transfer_out,25789.22,CNY,EXT-64183,atm,2026-06-12 11:06:08,BRANCH_POS
TXN00064701,ACC0004396,2026-04-23 07:37:00,transfer_out,248099.98,RUB,EXT-23410,atm,2026-04-23 07:37:04,CORE_BANKING_V2
TXN00099139,ACC0004599,2026-02-18 11:36:04,deposit,538154.26,RUB,EXT-18581,branch,2026-02-18 11:36:29,BRANCH_POS
TXN00007715,ACC0006381,2026-01-23 09:54:52,transfer_out,4310.32,CAD,EXT-16973,atm,2026-01-23 09:54:57,CORE_BANKING_V2
TXN00001062,ACC0010416,2026-01-05T13:21:03+03:00,wire_in,1090.2,RUB,EXT-87398,atm,2026-01-05 13:21:11,MOBILE_GATEWAY
TXN00148845,ACC0000085,2026-05-28 10:26:59,withdrawal,1500213.2,NGN,EXT-31010,wire,2026-05-28 10:27:00,BRANCH_POS
TXN00057558,ACC0008763,2026-06-10 19:31:36,wire_in,3183.94,SGD,EXT-24155,wire,2026-06-10 19:32:00,WIRE_SWIFT_GW
TXN00043250,ACC0007232,2026-03-25 05:33:29,wire_out,4007.85,GBP,EXT-20134,wire,2026-03-25 05:33:52,MOBILE_GATEWAY
TXN00074591,ACC0007079,2026-06-07 09:30:41,transfer_out,4612.08,eur,EXT-52943,atm,2026-06-07 09:30:50,BRANCH_POS
TXN00151965,ACC0002088,2026-04-10 09:58:20,withdrawal,2176.92,USD,EXT-77844,mobile,2026-04-10 09:58:22,CORE_BANKING_V2
TXN00039340,ACC0002644,2026-06-21 05:18:50,wire_out,523.8,EUR,EXT-98586,wire,2026-06-21 05:19:06,BRANCH_POS
TXN00163177,ACC0000300,2026-04-06 15:38:57,transfer_out,29767.5,INR,EXT-20021,atm,2026-04-06 15:39:03,WIRE_SWIFT_GW
TXN00099588,ACC0002788,2026-05-25T23:17:18+01:00,transfer_out,3233.1,USD,EXT-34091,atm,2026-05-25 23:17:21,CORE_BANKING_V2
TXN00126181,ACC0003568,2026-02-25 13:17:48,transfer_in,25493.44,CNY,EXT-98380,mobile,2026-02-25 13:18:10,WIRE_SWIFT_GW
TXN00060569,ACC0004252,2026-02-24 01:58:30,withdrawal,2054.5,GBP,EXT-10581,atm,2026-02-24 01:58:44,BRANCH_POS
TXN00002735,ACC0001493,2026-05-04 02:59:16,transfer_out,5429.07,AUD,EXT-53591,wire,2026-05-04 02:59:34,BRANCH_POS
TXN00145594,ACC0008897,2026-05-13 09:11:13,wire_out,9705.54,AED,,branch,2026-05-13 09:11:20,WIRE_SWIFT_GW
TXN00157839,ACC0001142,2026-06-17 23:09:23,wire_in,469868.42,RUB,EXT-80334,online,2026-06-17 23:09:40,WIRE_SWIFT_GW
TXN00051578,ACC0008809,2026-02-11 03:57:26,transfer_out,209829.96,NGN,EXT-71441,wire,2026-02-11 03:57:31,MOBILE_GATEWAY
TXN00163378,ACC0004490,2026-01-26 07:23:48,transfer_out,26907.77,CNY,EXT-95394,mobile,2026-01-26 07:23:50,MOBILE_GATEWAY
TXN00096788,ACC0000778,2026-03-14 13:35:48,transfer_out,6485.27,aed,EXT-61609,wire,2026-03-14 13:35:49,CORE_BANKING_V2
TXN00143471,ACC0005087,2026-04-13 08:47:08,transfer_in,6980.63,SGD,EXT-78136,online,2026-04-13 08:47:09,BRANCH_POS
TXN00060240,ACC0008952,2026-02-24 17:41:57,wire_out,1950233.82,NGN,EXT-75541,mobile,2026-02-24 17:41:59,BRANCH_POS
TXN00092145,ACC0008164,2026-04-23T16:46:50+08:00,transfer_in,5607.96,CAD,EXT-21694,wire,2026-04-23 16:47:11,BRANCH_POS
TXN00006676,ACC0006282,2026-01-16 12:49:17,wire_in,4875.48,USD,EXT-77936,atm,2026-01-16 12:49:30,CORE_BANKING_V2
TXN00142177,ACC0004883,2026-05-13 15:21:22,transfer_out,4851.11,AED,EXT-47848,online,2026-05-13 15:21:38,CORE_BANKING_V2
TXN00063679,ACC0004937,2026-03-16 17:52:43,wire_out,384280.95,RUB,,branch,2026-03-16 17:52:47,BRANCH_POS
TXN00008007,ACC0009223,2026-04-24 18:15:11,wire_in,1151.64,USD,EXT-42400,branch,2026-04-24 18:15:41,MOBILE_GATEWAY
TXN00018781,ACC0000688,2026-03-18 08:41:14,transfer_in,191703.93,RUB,EXT-21658,mobile,2026-03-18 08:41:33,BRANCH_POS
TXN00149682,ACC0002267,2026-05-30 21:41:45,wire_in,2949.39,GBP,EXT-47907,mobile,2026-05-30 21:41:48,BRANCH_POS
TXN00083904,ACC0009283,2026-03-15 14:03:59,transfer_in,7463.66,AUD,EXT-40985,mobile,2026-03-15 14:04:19,MOBILE_GATEWAY
TXN00126038,ACC0006780,2026-02-15 20:21:12,deposit,513518.83,RUB,EXT-46934,online,2026-02-15 20:21:36,WIRE_SWIFT_GW
TXN00041970,ACC0009025,2026-03-02 02:51:00,wire_in,33.5,GBP,EXT-88015,mobile,2026-03-02 02:51:22,WIRE_SWIFT_GW
TXN00120270,ACC0009576,2026-02-25T22:36:49+01:00,wire_out,2735.35,CNY,,online,2026-02-25 22:37:11,CORE_BANKING_V2
TXN00057195,ACC0009877,2026-05-24 15:15:32,withdrawal,107.62,AED,EXT-85426,mobile,2026-05-24 15:15:58,CORE_BANKING_V2
TXN00038022,ACC0006295,2026-03-09T08:54:29+05:30,withdrawal,4271.68,CAD,,atm,2026-03-09 08:54:53,BRANCH_POS
TXN00096656,ACC0005434,2026-03-02 23:24:49,wire_out,31731.51,cny,EXT-86740,online,2026-03-02 23:25:18,WIRE_SWIFT_GW
TXN00114689,ACC0001570,2026-05-12 10:58:20,wire_in,32827.52,CNY,EXT-98582,online,2026-05-12 10:58:47,BRANCH_POS
TXN00133208,ACC0003706,2026-06-08 16:23:28,deposit,2380733.8,NGN,EXT-37246,online,2026-06-08 16:23:34,CORE_BANKING_V2
TXN00161104,ACC0003181,2026-01-07 13:03:23,wire_out,6306.51,SGD,EXT-62679,atm,2026-01-07 13:03:40,CORE_BANKING_V2
TXN00155592,ACC0004940,2026-03-30 22:37:25,wire_in,6548.05,CAD,EXT-90659,mobile,2026-03-30 22:37:42,WIRE_SWIFT_GW
TXN00083771,ACC0009146,2026-06-13 01:06:35,transfer_in,6787.7,sgd,EXT-76987,atm,2026-06-13 01:06:52,MOBILE_GATEWAY
TXN00135022,ACC0009028,2026-01-14 12:16:27,transfer_out,1492.71,GBP,EXT-79168,atm,2026-01-14 12:16:53,WIRE_SWIFT_GW
TXN00033542,ACC0003962,2026-01-03 20:15:06,wire_in,204738.42,INR,EXT-33496,wire,2026-01-03 20:15:07,WIRE_SWIFT_GW
TXN00075943,ACC0008781,2026-06-21 20:30:07,wire_in,4111.57,cny,EXT-50430,mobile,2026-06-21 20:30:21,WIRE_SWIFT_GW
TXN00166614,ACC0004533,2026-01-17 04:42:12,transfer_out,4573.85,CAD,EXT-54555,online,2026-01-17 04:42:24,WIRE_SWIFT_GW
TXN00004124,ACC0001245,2026-03-30 15:20:20,transfer_in,7287.8,SGD,EXT-75233,mobile,2026-03-30 15:20:22,CORE_BANKING_V2
TXN00079703,ACC0008233,2026-01-19 15:07:23,withdrawal,483840.38,RUB,EXT-85835,online,2026-01-19 15:07:27,CORE_BANKING_V2
TXN00026819,ACC0004104,2026-02-27 03:25:42,wire_out,29405.91,CNY,EXT-92939,wire,2026-02-27 03:25:48,CORE_BANKING_V2
TXN00112919,ACC0004503,2026-04-12 21:51:07,transfer_in,14377.22,CNY,EXT-45757,mobile,2026-04-12 21:51:25,CORE_BANKING_V2
TXN00083434,ACC0004575,2026-05-19T14:32:46+08:00,transfer_in,2114.99,AUD,EXT-36350,online,2026-05-19 14:32:57,CORE_BANKING_V2
TXN00154573,ACC0009093,2026-01-14 04:48:06,deposit,6262.65,AED,EXT-21145,atm,2026-01-14 04:48:31,MOBILE_GATEWAY
TXN00078278,ACC0007309,2026-05-10 01:20:07,wire_out,237107.3,RUB,,atm,2026-05-10 01:20:11,BRANCH_POS
TXN00117881,ACC0003045,2026-04-22 01:13:15,wire_in,122522.02,INR,EXT-68375,online,2026-04-22 01:13:29,WIRE_SWIFT_GW
TXN00043343,ACC0010327,2026-02-09 11:30:42,transfer_in,332541.41,INR,EXT-13293,branch,2026-02-09 11:30:46,MOBILE_GATEWAY
TXN00039999,ACC0003431,2026-06-02 03:06:12,wire_out,3968.13,CAD,EXT-50255,atm,2026-06-02 03:06:21,CORE_BANKING_V2
TXN00007341,ACC0001122,2026-03-23 20:57:48,wire_out,14696.93,AED,EXT-23960,atm,2026-03-23 20:58:11,CORE_BANKING_V2
TXN00009840,ACC0001989,2026-05-21 13:15:45,transfer_out,11679.37,CNY,,wire,2026-05-21 13:16:15,WIRE_SWIFT_GW
TXN00037462,ACC0007434,2026-06-06 22:53:11,wire_out,8559.37,AED,EXT-56401,atm,2026-06-06 22:53:37,MOBILE_GATEWAY
TXN00000115,ACC0001568,2026-02-24 07:25:10,transfer_in,4859.9,EUR,EXT-19611,branch,2026-02-24 07:25:12,MOBILE_GATEWAY
TXN00139987,ACC0006426,2026-05-15 15:56:38,deposit,12517.03,AED,EXT-92340,branch,2026-05-15 15:57:01,BRANCH_POS
TXN00138059,ACC0010535,2026-05-08T00:20:41+08:00,transfer_out,1103.96,EUR,EXT-99227,wire,2026-05-08 00:21:09,BRANCH_POS
TXN00137718,ACC0004971,2026-06-06 21:09:03,wire_in,6618.07,AUD,EXT-31431,wire,2026-06-06 21:09:31,WIRE_SWIFT_GW
TXN00058957,ACC0010179,2026-04-23 20:06:08,wire_in,2333.91,GBP,,wire,2026-04-23 20:06:17,BRANCH_POS
TXN00101084,ACC0006800,2026-05-28 21:16:37,transfer_in,452791.66,INR,,online,2026-05-28 21:16:42,BRANCH_POS
TXN00022660,ACC0007032,2026-04-26 12:08:24,wire_in,7721.96,SGD,EXT-94917,branch,2026-04-26 12:08:45,CORE_BANKING_V2
TXN00162890,ACC0008782,2026-01-28 06:50:39,wire_out,13067.12,AED,EXT-33517,mobile,2026-01-28 06:51:01,BRANCH_POS
TXN00086836,ACC0000874,2026-05-30T05:39:22-08:00,wire_out,1529.64,CAD,EXT-31029,wire,2026-05-30 05:39:37,CORE_BANKING_V2
TXN00114090,ACC0005509,2026-03-11T13:50:03+08:00,withdrawal,2216.16,EUR,EXT-45927,online,2026-03-11 13:50:24,MOBILE_GATEWAY
TXN00136311,ACC0000402,2026-01-09 11:52:55,deposit,367.37,EUR,EXT-63526,online,2026-01-09 11:52:58,BRANCH_POS
TXN00002971,ACC0010488,2026-03-20 18:55:23,transfer_out,20243.71,CNY,EXT-67938,online,2026-03-20 18:55:46,BRANCH_POS
TXN00038597,ACC0005320,2026-04-14 02:15:08,wire_in,14079.33,CNY,,branch,2026-04-14 02:15:24,BRANCH_POS
TXN00113261,ACC0005412,2026-05-30 08:27:11,deposit,485592.24,RUB,EXT-49047,atm,2026-05-30 08:27:36,WIRE_SWIFT_GW
TXN00146774,ACC0001369,2026-01-02 01:36:39,withdrawal,3814.83,EUR,,atm,2026-01-02 01:36:59,WIRE_SWIFT_GW
TXN00030425,ACC0004144,2026-04-22 14:20:15,withdrawal,1291273.04,NGN,EXT-78844,branch,2026-04-22 14:20:40,MOBILE_GATEWAY
TXN00048601,ACC0003799,2026-04-05 01:20:10,wire_out,2281.92,EUR,EXT-52478,atm,2026-04-05 01:20:23,MOBILE_GATEWAY
