account_id,customer_id,account_type,currency,branch_id,open_date,status,created_at,created_by
ACC0009669,CUST007029,checking,USD,BR0004,2018-07-28,active,2018-07-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009670,CUST007030,checking,EUR,BR0017,2024-01-12,active,2024-01-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009671,CUST007031,business,INR,BR0002,2025-11-01,active,2025-11-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009672,CUST007032,business,SGD,BR0014,2021-10-24,active,2021-10-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009673,CUST007033,savings,EUR,BR0019,2024-05-19,active,2024-05-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009674,CUST007034,savings,SGD,BR0014,2020-02-01,active,2020-02-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009675,CUST007034,business,SGD,BR0014,2021-11-05,closed,2021-11-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009676,CUST007035,checking,NGN,BR0026,2019-02-23,active,2019-02-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009677,CUST007036,savings,SGD,BR0015,2023-08-30,active,2023-08-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009678,CUST007037,business,RUB,BR0028,2022-07-17,active,2022-07-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009679,CUST007038,business,EUR,BR0019,2026-04-12,active,2026-04-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009680,CUST007039,savings,GBP,BR0012,2018-08-02,active,2018-08-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009681,CUST007040,checking,INR,BR0001,2022-11-03,active,2022-11-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009682,CUST007040,savings,INR,BR0001,2025-07-29,active,2025-07-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0009683,CUST007041,checking,AED,BR0009,2022-08-20,active,2022-08-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009684,CUST007042,savings,RUB,BR0028,2019-03-12,active,2019-03-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009685,CUST007043,savings,AUD,BR0029,2022-12-08,active,2022-12-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009686,CUST007044,business,AED,BR0007,2020-12-06,dormant,2020-12-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009687,CUST007045,savings,RUB,BR0027,2024-01-15,active,2024-01-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009688,CUST007045,checking,RUB,BR0028,2021-08-07,active,2021-08-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009689,CUST007046,business,USD,BR0004,2025-05-06,active,2025-05-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009690,CUST007047,savings,INR,BR0001,2022-09-06,active,2022-09-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009691,CUST007048,savings,NGN,BR0025,2021-09-07,active,2021-09-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009692,CUST007049,savings,EUR,BR0019,2019-04-02,active,2019-04-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009693,CUST007049,checking,EUR,BR0017,2025-07-13,active,2025-07-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0009694,CUST007050,checking,INR,BR0001,2023-10-06,,2023-10-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009695,CUST007051,savings,USD,BR0004,2018-11-06,active,2018-11-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009696,CUST007052,savings,USD,BR0004,2019-09-05,closed,2019-09-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009697,CUST007053,business,SGD,BR0014,2023-03-15,active,2023-03-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009698,CUST007054,checking,NGN,,2020-01-16,active,2020-01-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009699,CUST007055,checking,USD,BR0003,2018-08-07,active,2018-08-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009700,CUST007056,savings,AED,BR0007,2019-09-16,active,2019-09-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009701,CUST007056,business,AED,BR0008,2020-07-26,active,2020-07-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0009702,CUST007057,checking,SGD,BR0014,2021-11-27,dormant,2021-11-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0009703,CUST007057,checking,SGD,BR0014,2020-10-11,active,2020-10-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009704,CUST007058,business,AUD,BR0030,2023-01-25,active,2023-01-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009705,CUST007059,business,SGD,BR0015,2020-11-01,closed,2020-11-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009706,CUST007060,checking,SGD,BR0015,2022-09-03,active,2022-09-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009707,CUST007060,checking,SGD,BR0015,2024-10-22,active,2024-10-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009708,CUST007060,business,SGD,BR0014,2022-05-05,active,2022-05-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009709,CUST007061,savings,INR,BR0002,2025-04-29,active,2025-04-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0009710,CUST007062,savings,CNY,BR0006,2025-04-05,active,2025-04-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009711,CUST007063,checking,AED,BR0009,2019-08-07,active,2019-08-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009712,CUST007064,savings,AED,BR0008,2019-06-13,active,2019-06-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0009713,CUST007065,savings,AUD,BR0030,2021-05-25,active,2021-05-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009714,CUST007065,business,AUD,BR0029,2021-05-22,active,2021-05-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009715,CUST007066,business,RUB,BR0027,2021-03-30,active,2021-03-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009716,CUST007067,savings,USD,BR0003,2024-07-05,closed,2024-07-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009717,CUST007068,checking,CNY,BR0006,2024-02-09,dormant,2024-02-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009718,CUST007069,business,CNY,BR0005,2024-03-01,dormant,2024-03-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009719,CUST007069,checking,CNY,BR0005,2019-06-21,active,2019-06-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009720,CUST007070,business,NGN,BR0026,2022-09-17,active,2022-09-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009721,CUST007071,business,INR,BR0001,2024-08-03,active,2024-08-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009722,CUST007071,checking,INR,BR0001,2023-08-17,closed,2023-08-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009723,CUST007072,checking,CNY,BR0006,2019-03-02,active,2019-03-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009724,CUST007073,business,CNY,BR0006,2018-03-19,active,2018-03-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009725,CUST007073,savings,CNY,BR0005,2025-09-08,active,2025-09-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009726,CUST007074,savings,CAD,BR0023,2019-03-16,active,2019-03-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009727,CUST007075,checking,GBP,BR0011,2018-06-13,,2018-06-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0009728,CUST007075,savings,GBP,BR0010,2025-02-28,active,2025-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009729,CUST007076,checking,USD,BR0003,2020-10-06,active,2020-10-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009730,CUST007077,savings,USD,BR0003,2021-06-09,closed,2021-06-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009731,CUST007078,business,RUB,BR0027,2025-04-30,active,2025-04-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009732,CUST007079,business,USD,BR0003,2020-02-19,dormant,2020-02-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009733,CUST007079,checking,USD,BR0003,2019-06-23,active,2019-06-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009734,CUST007080,checking,NGN,BR0026,2024-07-24,active,2024-07-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009735,CUST007081,business,INR,BR0001,2021-01-10,active,2021-01-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0009736,CUST007082,business,GBP,BR0010,2024-06-08,active,2024-06-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009737,CUST007083,business,EUR,BR0019,2020-11-24,active,2020-11-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009738,CUST007084,business,AED,BR0007,2024-04-09,active,2024-04-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009739,CUST007085,checking,SGD,BR0014,2018-08-26,active,2018-08-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0009740,CUST007086,savings,GBP,BR0012,2023-10-02,active,2023-10-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009741,CUST007086,business,GBP,BR0013,2021-10-31,active,2021-10-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0009742,CUST007087,savings,RUB,BR0027,2025-07-20,active,2025-07-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009743,CUST007087,business,RUB,BR0028,2023-08-15,active,2023-08-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009744,CUST007088,checking,AUD,BR0030,2024-10-31,active,2024-10-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0009745,CUST007088,checking,AUD,BR0029,2022-06-24,active,2022-06-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009746,CUST007089,business,CAD,BR0022,2020-07-28,active,2020-07-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009747,CUST007089,savings,CAD,BR0021,2018-01-20,active,2018-01-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009748,CUST007090,savings,NGN,BR0026,2021-05-31,active,2021-05-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0009749,CUST007090,checking,NGN,BR0026,2023-04-10,active,2023-04-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0009750,CUST007091,business,AED,BR0007,2021-01-17,active,2021-01-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009751,CUST007091,savings,AED,BR0007,2020-01-20,dormant,2020-01-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009752,CUST007092,savings,USD,BR0004,2019-05-14,active,2019-05-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009753,CUST007093,savings,AED,BR0007,2024-03-21,active,2024-03-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009754,CUST007094,business,AUD,BR0029,2021-12-24,active,2021-12-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009755,CUST007094,savings,AUD,,2024-05-08,active,2024-05-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009756,CUST007095,checking,GBP,BR0012,2023-12-07,closed,2023-12-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009757,CUST007096,savings,GBP,BR0013,2025-05-08,closed,2025-05-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009758,CUST007096,checking,GBP,BR0012,2025-10-18,active,2025-10-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009759,CUST007097,savings,EUR,BR0018,2024-12-28,dormant,2024-12-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009760,CUST007097,checking,EUR,BR0019,2021-09-14,active,2021-09-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009761,CUST007097,business,EUR,BR0018,2024-09-12,active,2024-09-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009762,CUST007098,business,AUD,BR0030,2022-02-03,active,2022-02-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009763,CUST007099,business,NGN,BR0024,2022-11-14,active,2022-11-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009764,CUST007099,savings,NGN,BR0025,2023-05-17,active,2023-05-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009765,CUST007099,checking,NGN,BR0026,2018-11-08,active,2018-11-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009766,CUST007100,savings,GBP,BR0011,2021-08-18,,2021-08-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009767,CUST007100,business,GBP,BR0013,2021-08-28,active,2021-08-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009768,CUST007101,business,CAD,BR0020,2025-04-01,active,2025-04-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009769,CUST007102,business,CNY,BR0006,2022-06-02,active,2022-06-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009770,CUST007103,business,SGD,BR0014,2024-10-23,active,2024-10-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009771,CUST007104,business,USD,BR0003,2025-01-09,active,2025-01-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009772,CUST007105,savings,CNY,BR0005,2022-04-11,active,2022-04-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009773,CUST007106,business,CNY,BR0005,2026-02-22,active,2026-02-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009774,CUST007107,business,NGN,BR0024,2020-04-12,active,2020-04-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009775,CUST007108,business,GBP,BR0011,2018-05-27,active,2018-05-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0009776,CUST007109,checking,EUR,BR0016,2023-04-19,active,2023-04-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009777,CUST007110,savings,CAD,BR0023,2021-10-09,closed,2021-10-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009778,CUST007110,checking,CAD,BR0022,2022-04-14,active,2022-04-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009779,CUST007111,business,EUR,BR0017,2023-01-23,active,2023-01-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009780,CUST007112,checking,CNY,BR0006,2019-09-11,active,2019-09-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009781,CUST007112,checking,CNY,BR0006,2021-11-10,active,2021-11-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0009782,CUST007113,savings,USD,BR0003,2024-11-07,active,2024-11-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009783,CUST007113,checking,USD,BR0004,2020-05-16,closed,2020-05-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009784,CUST007114,checking,CNY,BR0005,2025-07-20,active,2025-07-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009785,CUST007115,savings,CNY,BR0005,2022-05-20,active,2022-05-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009786,CUST007115,business,CNY,BR0005,2023-06-09,active,2023-06-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009787,CUST007116,savings,GBP,BR0012,2025-03-17,active,2025-03-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009788,CUST007117,business,SGD,BR0015,2024-06-15,active,2024-06-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009789,CUST007118,business,CNY,BR0005,2019-05-18,active,2019-05-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009790,CUST007119,business,NGN,BR0026,2025-09-19,active,2025-09-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009791,CUST007120,checking,EUR,BR0018,2023-10-04,active,2023-10-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0009792,CUST007120,business,EUR,BR0016,2020-01-19,active,2020-01-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009793,CUST007121,checking,NGN,BR0026,2022-11-01,active,2022-11-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009794,CUST007122,business,CAD,BR0022,2024-06-17,dormant,2024-06-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009795,CUST007122,business,CAD,BR0020,2019-02-23,active,2019-02-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009796,CUST007123,business,EUR,BR0019,2022-06-03,closed,2022-06-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009797,CUST007124,checking,GBP,BR0010,2023-12-16,active,2023-12-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009798,CUST007125,checking,AUD,BR0030,2023-01-22,active,2023-01-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009799,CUST007126,business,GBP,BR0012,2020-10-04,active,2020-10-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0009800,CUST007127,business,EUR,,2025-08-24,active,2025-08-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009801,CUST007128,checking,GBP,BR0011,2023-01-11,active,2023-01-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009802,CUST007129,business,NGN,BR0024,2022-07-19,active,2022-07-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009803,CUST007130,business,CNY,BR0005,2025-07-03,active,2025-07-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009804,CUST007131,savings,INR,BR0002,2021-11-01,active,2021-11-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009805,CUST007131,business,INR,BR0002,2024-06-22,active,2024-06-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009806,CUST007132,business,NGN,BR0026,2024-01-01,active,2024-01-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009807,CUST007133,business,EUR,BR0019,2022-11-23,active,2022-11-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009808,CUST007134,checking,NGN,BR0026,2023-04-27,active,2023-04-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0009809,CUST007135,business,GBP,BR0013,2018-11-11,active,2018-11-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009810,CUST007136,checking,GBP,BR0010,2020-05-22,active,2020-05-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009811,CUST007136,checking,GBP,BR0012,2018-04-02,active,2018-04-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009812,CUST007137,checking,RUB,BR0027,2019-12-29,active,2019-12-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0009813,CUST007137,checking,RUB,BR0028,2025-11-10,active,2025-11-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0009814,CUST007138,business,CNY,BR0006,2022-04-12,active,2022-04-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009815,CUST007139,business,RUB,BR0027,2024-02-15,active,2024-02-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009816,CUST007139,business,RUB,BR0027,2020-06-30,active,2020-06-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009817,CUST007140,checking,CAD,BR0020,2021-01-23,active,2021-01-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009818,CUST007141,savings,NGN,BR0026,2018-03-17,active,2018-03-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009819,CUST007142,savings,AUD,BR0029,2022-02-18,active,2022-02-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009820,CUST007142,savings,AUD,BR0029,2022-11-14,active,2022-11-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009821,CUST007142,savings,AUD,BR0029,2019-12-15,active,2019-12-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009822,CUST007143,checking,USD,BR0003,2021-05-08,closed,2021-05-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009823,CUST007143,savings,USD,BR0003,2023-08-23,active,2023-08-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009824,CUST007144,business,USD,BR0004,2018-11-21,active,2018-11-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009825,CUST007144,savings,USD,BR0003,2026-04-13,active,2026-04-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0009826,CUST007144,savings,USD,BR0004,2019-03-16,active,2019-03-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009827,CUST007145,checking,NGN,BR0026,2023-01-25,active,2023-01-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009828,CUST007145,business,NGN,BR0026,2024-10-15,active,2024-10-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0009829,CUST007146,savings,NGN,BR0024,2025-02-05,active,2025-02-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009830,CUST007147,checking,USD,BR0003,2022-11-02,active,2022-11-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009831,CUST007147,savings,USD,BR0004,2020-07-03,active,2020-07-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009832,CUST007147,savings,USD,BR0003,2018-07-08,active,2018-07-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009833,CUST007148,business,INR,BR0001,2023-01-21,active,2023-01-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009834,CUST007148,checking,INR,BR0001,2026-04-14,active,2026-04-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009835,CUST007149,checking,AED,BR0007,2021-11-09,active,2021-11-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009836,CUST007150,savings,RUB,BR0027,2021-09-20,active,2021-09-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009836,CUST007150,savings,RUB,BR0027,2021-09-20,active,2021-09-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009837,CUST007151,checking,CNY,BR0005,2019-04-23,active,2019-04-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0009838,CUST007151,savings,CNY,BR0005,2019-04-25,active,2019-04-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009839,CUST007151,checking,CNY,BR0006,2024-03-22,active,2024-03-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009840,CUST007152,savings,RUB,BR0027,2019-07-09,closed,2019-07-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0009841,CUST007153,business,EUR,BR0017,2019-11-22,active,2019-11-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009842,CUST007153,checking,EUR,BR0017,2020-12-25,active,2020-12-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009843,CUST007154,savings,GBP,BR0012,2018-04-03,active,2018-04-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009844,CUST007154,business,GBP,BR0011,2020-11-05,active,2020-11-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0009845,CUST007154,business,GBP,BR0012,2024-09-16,active,2024-09-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009846,CUST007155,checking,INR,BR0002,2023-09-30,active,2023-09-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009847,CUST007156,checking,NGN,BR0026,2026-04-11,active,2026-04-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0009848,CUST007156,savings,NGN,BR0025,2018-02-25,active,2018-02-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009849,CUST007156,checking,NGN,BR0024,2026-01-27,active,2026-01-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0009850,CUST007157,savings,RUB,BR0027,2019-01-08,active,2019-01-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009851,CUST007158,savings,RUB,BR0027,2019-06-03,active,2019-06-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0009852,CUST007158,checking,RUB,BR0027,2021-09-24,active,2021-09-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009853,CUST007159,business,SGD,BR0015,2019-07-26,active,2019-07-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0009854,CUST007160,business,SGD,BR0015,2020-12-06,active,2020-12-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009854,CUST007160,business,SGD,BR0015,2020-12-06,active,2020-12-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0009855,CUST007160,business,SGD,BR0014,2018-09-04,active,2018-09-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0009856,CUST007161,checking,INR,BR0002,2023-02-08,closed,2023-02-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0009857,CUST007162,checking,AUD,BR0029,2023-04-21,active,2023-04-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009858,CUST007163,savings,INR,BR0002,2021-12-28,active,2021-12-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0009859,CUST007164,business,SGD,BR0014,2024-01-14,active,2024-01-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009860,CUST007165,business,USD,BR0003,2021-06-19,active,2021-06-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009861,CUST007166,checking,CNY,BR0005,2025-07-25,active,2025-07-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0009862,CUST007167,business,NGN,BR0024,2024-06-30,active,2024-06-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0009863,CUST007168,savings,EUR,BR0016,2018-01-02,active,2018-01-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0009864,CUST007169,checking,NGN,BR0025,2023-07-12,active,2023-07-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009865,CUST007170,savings,AED,BR0009,2025-10-18,active,2025-10-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009866,CUST007170,business,AED,BR0008,2018-10-20,active,2018-10-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009867,CUST007170,checking,AED,BR0009,2019-03-14,active,2019-03-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0009868,CUST007171,checking,EUR,BR0018,2020-10-04,active,2020-10-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0009869,CUST007171,checking,EUR,BR0016,2022-08-07,active,2022-08-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009870,CUST007172,checking,SGD,BR0014,2024-06-10,active,2024-06-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0009871,CUST007172,business,SGD,BR0015,2019-04-22,active,2019-04-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0009872,CUST007173,business,USD,BR0004,2022-08-01,active,2022-08-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009873,CUST007174,savings,USD,BR0004,2019-01-29,active,2019-01-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0009874,CUST007174,business,USD,BR0004,2024-06-17,active,2024-06-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009875,CUST007175,savings,GBP,BR0010,2019-01-26,active,2019-01-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0009876,CUST007175,savings,GBP,BR0012,2018-09-21,active,2018-09-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0009877,CUST007176,business,AED,BR0007,2023-12-20,active,2023-12-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0009878,CUST007176,business,AED,BR0008,2025-12-01,active,2025-12-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0009879,CUST007176,business,AED,BR0009,2025-07-17,active,2025-07-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0009880,CUST007177,business,CAD,BR0021,2025-01-12,active,2025-01-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0009881,CUST007178,business,GBP,BR0013,2020-07-19,active,2020-07-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0009882,CUST007179,business,INR,BR0001,2020-03-24,active,2020-03-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0009883,CUST007180,checking,NGN,BR0026,2019-04-18,active,2019-04-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0009884,CUST007181,checking,CNY,BR0005,2020-05-16,active,2020-05-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0009885,CUST007182,business,CNY,BR0005,2020-03-07,active,2020-03-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0009886,CUST007183,business,INR,BR0001,2025-07-12,active,2025-07-12 00:00:00,ACCOUNT_OPENING_SVC
